FIPS,Health Care and Social Assistance,Manufacturing,Retail Trade,Accommodation and Food Services,Others
54007,0.270381,0.099975,0.208088,0.116304,0.305252
54009,0.315082,0.224952,0.13439,0.095515,0.230061
54011,0.291013,0.088379,0.118725,0.107698,0.394185
54013,0.337737,0.037884,0.149803,0.043579,0.430997
54015,0.461138,0.0,0.13016,0.039668,0.369034
54017,0.119582,0.0,0.104476,0.066714,0.709228
54019,0.222198,0.070287,0.150588,0.129213,0.427714
54021,0.175849,0.231648,0.158569,0.098597,0.335337
54023,0.325755,0.078046,0.11991,0.072945,0.403343
54025,0.20869,0.082684,0.147482,0.201195,0.359949
54027,0.320716,0.036261,0.167314,0.127359,0.34835
54029,0.128822,0.266079,0.086692,0.186101,0.332305
54031,0.085318,0.514734,0.103078,0.063553,0.233316
54033,0.209801,0.042045,0.132907,0.095985,0.519262
54035,0.155608,0.249442,0.154377,0.120876,0.319696
54037,0.069803,0.050259,0.115522,0.217597,0.546819
54039,0.216902,0.037688,0.111623,0.094692,0.539094
54041,0.16916,0.033544,0.21806,0.168458,0.410778
54043,0.480265,0.0,0.144427,0.053363,0.321945
54045,0.216452,0.037292,0.164836,0.103564,0.477856
54049,0.228461,0.002686,0.172726,0.075819,0.520308
54051,0.155828,0.048437,0.131474,0.097596,0.566664
54053,0.153499,0.05125,0.112427,0.068981,0.613843
54047,0.240594,0.116392,0.148022,0.074716,0.420277
54055,0.235934,0.064828,0.153425,0.107312,0.438502
54057,0.201442,0.218541,0.124781,0.067446,0.38779
54059,0.171317,0.013731,0.112819,0.073123,0.62901
54061,0.311508,0.061366,0.110583,0.118129,0.398414
54063,0.149504,0.298369,0.092181,0.056548,0.403397
54065,0.263529,0.086127,0.20147,0.13941,0.309464
54067,0.208567,0.124347,0.209038,0.127213,0.330835
54069,0.199054,0.033784,0.095129,0.108278,0.563755
54071,0.284062,0.136152,0.142852,0.073068,0.363865
54073,0.105005,0.285713,0.04164,0.094595,0.473046
54075,0.125167,0.091612,0.099947,0.387023,0.29625
54077,0.189773,0.11488,0.148489,0.043947,0.502911
54079,0.12322,0.122876,0.114093,0.096089,0.543722
54081,0.235136,0.022711,0.162308,0.123357,0.456488
54083,0.262459,0.110438,0.126481,0.08151,0.419112
54085,0.066709,0.311751,0.077769,0.069474,0.474298
54087,0.228827,0.055696,0.242383,0.087843,0.385251
54089,0.320768,0.009927,0.129235,0.128572,0.411498
54091,0.33818,0.088611,0.179442,0.091693,0.302074
54093,0.19928,0.167292,0.110983,0.293708,0.228737
54095,0.227446,0.347435,0.119889,0.061657,0.243574
54097,0.208727,0.143161,0.135623,0.119911,0.392578
54099,0.276741,0.111968,0.183035,0.088918,0.339337
54101,0.407966,0.146568,0.153987,0.057995,0.233483
54103,0.179496,0.208652,0.190382,0.139197,0.282273
54105,0.389397,0.0,0.309334,0.0,0.301269
54107,0.200032,0.075253,0.169038,0.123446,0.432232
54109,0.279655,0.022149,0.19685,0.086193,0.415153
55001,0.132932,0.143963,0.154007,0.32001,0.249088
55003,0.180001,0.154153,0.127399,0.081084,0.457364
55005,0.154162,0.305948,0.141982,0.081948,0.315959
55007,0.124635,0.097759,0.17032,0.20669,0.400595
55009,0.111899,0.163254,0.085365,0.068076,0.571407
55011,0.082115,0.083959,0.081274,0.07679,0.675861
55013,0.164574,0.252099,0.13693,0.105152,0.341246
55015,0.066537,0.25656,0.107023,0.07247,0.49741
55017,0.121151,0.251659,0.143341,0.076252,0.407597
55019,0.084703,0.389456,0.094555,0.049055,0.382231
55021,0.121645,0.241537,0.119464,0.173654,0.3437
55023,0.128875,0.318333,0.163083,0.095622,0.294086
55025,0.132021,0.072676,0.080537,0.069202,0.645564
55027,0.129217,0.301017,0.091548,0.048456,0.429762
55029,0.102564,0.21254,0.162185,0.157691,0.36502
55031,0.109899,0.122464,0.134409,0.099864,0.533365
55033,0.128044,0.207384,0.112617,0.079229,0.472725
55035,0.182464,0.091878,0.11026,0.083231,0.532167
55037,0.075775,0.263107,0.172995,0.185862,0.302261
55039,0.134783,0.182763,0.104427,0.074032,0.503995
55041,0.096314,0.144529,0.178697,0.20535,0.375111
55043,0.145133,0.178941,0.156457,0.082885,0.436583
55045,0.114407,0.258452,0.140646,0.064789,0.421707
55047,0.14808,0.156524,0.161298,0.096814,0.437284
55049,0.109616,0.146356,0.368587,0.060171,0.31527
55051,0.217827,0.121079,0.129519,0.1897,0.341875
55053,0.14308,0.089314,0.123889,0.08332,0.560397
55055,0.126191,0.264259,0.111759,0.066432,0.431358
55057,0.16366,0.322102,0.119562,0.097848,0.296828
55059,0.117727,0.125204,0.182155,0.093179,0.481736
55061,0.084019,0.366164,0.082932,0.073697,0.393188
55063,0.14315,0.092962,0.098512,0.080682,0.584695
55065,0.074638,0.316127,0.097927,0.054716,0.456592
55067,0.132037,0.196217,0.199226,0.081232,0.391287
55069,0.072269,0.206296,0.11445,0.080172,0.526813
55071,0.114812,0.307925,0.101222,0.063389,0.412653
55073,0.1361,0.256108,0.096695,0.064396,0.446702
55075,0.1447,0.352352,0.124128,0.077057,0.301764
55077,0.077244,0.467052,0.096212,0.077244,0.282248
55078,0.0,0.0,0.066893,0.787428,0.145678
55079,0.157974,0.084561,0.069801,0.073884,0.61378
55081,0.17964,0.205401,0.111353,0.073409,0.430198
55083,0.177755,0.319386,0.128047,0.077146,0.297665
55085,0.178804,0.104091,0.200631,0.114323,0.40215
55087,0.107526,0.165403,0.101652,0.072377,0.553042
55089,0.129803,0.20918,0.0992,0.081629,0.480187
55091,0.120309,0.086157,0.114078,0.107847,0.571609
55093,0.112128,0.211555,0.119497,0.138901,0.417919
55095,0.169959,0.317785,0.132466,0.07524,0.304549
55097,0.094516,0.131839,0.098485,0.076591,0.598569
55099,0.173063,0.384134,0.121455,0.067401,0.253946
55101,0.14353,0.219921,0.112198,0.079237,0.445114
55103,0.197336,0.306933,0.155646,0.067301,0.272784
55105,0.119495,0.166647,0.123681,0.089293,0.500883
55107,0.160075,0.317901,0.149568,0.057681,0.314776
55111,0.141577,0.198906,0.128408,0.100418,0.430691
55113,0.10785,0.183852,0.114686,0.203523,0.390088
55115,0.159656,0.120092,0.163042,0.176428,0.380782
55117,0.127558,0.203518,0.126147,0.145069,0.397707
55109,0.103221,0.310085,0.099172,0.076291,0.411231
55119,0.127564,0.399695,0.107549,0.052824,0.312367
55121,0.081888,0.541431,0.058516,0.038854,0.279311
55123,0.22455,0.140205,0.142341,0.08182,0.411084
55125,0.077416,0.053521,0.17627,0.292096,0.400698
55127,0.100501,0.233121,0.130263,0.153611,0.382504
55129,0.179305,0.238598,0.156738,0.109347,0.316012
55131,0.098224,0.254338,0.113081,0.074029,0.460328
55133,0.092655,0.132828,0.084928,0.057485,0.632102
55135,0.13153,0.385929,0.122946,0.08731,0.272285
55137,0.128362,0.210706,0.14032,0.089685,0.430927
55139,0.114573,0.226467,0.072567,0.061849,0.524543
55141,0.285226,0.147959,0.082964,0.046514,0.437337
56001,0.18762,0.044818,0.140715,0.1599,0.466946
56003,0.146127,0.079641,0.118685,0.063116,0.592432
56005,0.072589,0.029119,0.109489,0.098146,0.690657
56007,0.132175,0.151417,0.163327,0.19804,0.355042
56009,0.119975,0.017144,0.084724,0.09574,0.682417
56011,0.122763,0.113964,0.10471,0.086656,0.571906
56013,0.160933,0.026942,0.153788,0.154486,0.50385
56015,0.217547,0.129703,0.088819,0.102022,0.461909
56017,0.220882,0.03513,0.087756,0.14029,0.515942
56019,0.119754,0.022504,0.126199,0.118058,0.613485
56021,0.162533,0.035676,0.147764,0.097496,0.556531
56023,0.163238,0.07807,0.11443,0.077701,0.566561
56025,0.160558,0.048673,0.127982,0.107093,0.555693
56027,0.147213,0.0,0.264383,0.153222,0.435182
56029,0.183881,0.043987,0.148796,0.166159,0.457176
56031,0.116418,0.040818,0.162041,0.145915,0.534808
56033,0.219535,0.047491,0.13526,0.120189,0.477526
56035,0.052731,0.017535,0.140022,0.065557,0.724154
56037,0.083744,0.118217,0.129295,0.103249,0.565494
56039,0.06916,0.010886,0.090822,0.21878,0.610352
56041,0.161034,0.024669,0.117105,0.077423,0.619769
56043,0.217849,0.121112,0.118891,0.077956,0.464192
56045,0.191758,0.07905,0.130283,0.116183,0.482727
