Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-09-06,0.178,0.023,0.037,0.008,0.044,0.039,0.337,0.225,0.034,0.052,0.011,0.051,0.039,0.083,0.042,6
2020-09-07,0.04,0.011,0.036,0.053,0.034,0.053,0.418,0.057,0.016,0.054,0.072,0.044,0.058,0.073,0.053,0
2020-09-08,0.073,0.036,0.02,0.03,0.074,0.063,0.1,0.146,0.055,0.029,0.044,0.094,0.085,0.065,0.064,1
2020-09-09,0.079,0.027,0.016,0.028,0.062,0.098,0.163,0.125,0.036,0.02,0.035,0.082,0.111,0.068,0.065,2
2020-09-10,0.125,0.089,0.045,0.016,0.026,0.142,0.134,0.224,0.131,0.051,0.018,0.031,0.184,0.094,0.091,3
2020-09-11,0.055,0.052,0.05,0.048,0.036,0.049,0.226,0.1,0.086,0.073,0.054,0.036,0.054,0.071,0.054,4
2020-09-12,0.023,0.035,0.013,0.047,0.01,0.169,0.28,0.033,0.051,0.022,0.069,0.01,0.171,0.072,0.041,5
2020-09-13,0.192,0.022,0.037,0.007,0.041,0.037,0.347,0.234,0.033,0.051,0.012,0.055,0.037,0.085,0.039,6
2020-09-14,0.037,0.011,0.036,0.054,0.035,0.053,0.444,0.053,0.015,0.054,0.075,0.052,0.067,0.076,0.053,0
2020-09-15,0.076,0.034,0.021,0.032,0.083,0.08,0.117,0.136,0.051,0.031,0.047,0.109,0.122,0.072,0.074,1
2020-09-16,0.082,0.026,0.015,0.03,0.064,0.105,0.182,0.136,0.032,0.02,0.039,0.089,0.126,0.073,0.068,2
2020-09-17,0.135,0.091,0.045,0.015,0.027,0.151,0.138,0.238,0.134,0.047,0.017,0.033,0.201,0.098,0.095,3
2020-09-18,0.056,0.054,0.051,0.049,0.035,0.048,0.231,0.101,0.086,0.074,0.052,0.036,0.055,0.071,0.055,4
2020-09-19,0.024,0.037,0.014,0.05,0.01,0.169,0.284,0.033,0.052,0.021,0.068,0.01,0.163,0.072,0.043,5
2020-09-20,0.177,0.022,0.038,0.008,0.043,0.042,0.346,0.221,0.033,0.052,0.011,0.053,0.04,0.084,0.042,6
2020-09-21,0.037,0.011,0.036,0.054,0.034,0.052,0.427,0.054,0.016,0.053,0.07,0.045,0.06,0.073,0.053,0
2020-09-22,0.076,0.034,0.021,0.031,0.082,0.078,0.114,0.141,0.052,0.03,0.046,0.101,0.105,0.07,0.073,1
2020-09-23,0.081,0.025,0.015,0.029,0.062,0.103,0.18,0.132,0.033,0.02,0.037,0.083,0.116,0.07,0.066,2
2020-09-24,0.129,0.089,0.044,0.015,0.027,0.146,0.136,0.231,0.13,0.048,0.018,0.032,0.191,0.095,0.092,3
2020-09-25,0.054,0.053,0.051,0.049,0.034,0.048,0.235,0.099,0.085,0.072,0.052,0.035,0.053,0.071,0.053,4
2020-09-26,0.024,0.037,0.014,0.051,0.01,0.172,0.293,0.033,0.054,0.022,0.069,0.01,0.17,0.074,0.044,5
2020-09-27,0.172,0.022,0.039,0.008,0.044,0.042,0.344,0.222,0.033,0.053,0.011,0.054,0.041,0.083,0.043,6
